node.node_id,session_id,begin.sys_time,end.sys_time,begin.gps_info.gps_time,end.gps_info.gps_time,begin.gps_info.coords.lat,end.gps_info.coords.lat,begin.gps_info.coords.lon,end.gps_info.coords.lon,duration,mac_hash
2078,"643ddf3bec6325156b011c713e5b78ffe722d7ae","2018-03-31T11:07:06.000Z","2018-03-31T11:17:25.000Z","2018-03-31T11:07:04.000Z","2018-03-31T11:17:24.000Z",1.3009334,1.2962,103.77348,103.77428,19,"9beb7af12f95a152ea0ebd491500e73c9311b103"
2052,"d389604fd42d0496f0065ba6ed7af93cc7f82582","2018-03-31T11:07:10.000Z","2018-03-31T11:17:14.000Z","2018-03-31T11:07:09.000Z","2018-03-31T11:17:13.000Z",1.2913667,1.3009833,103.78195,103.7745,101,"5d03519002d050d2c191888041f09baeecd748e4"
2052,"30a60eab66155bd91152e29030652c0d93c30514","2018-03-31T11:07:13.000Z","2018-03-31T11:17:14.000Z","2018-03-31T11:07:12.000Z","2018-03-31T11:17:13.000Z",1.2914667,1.3009833,103.78218,103.7745,6,"81b2368e0f270fd1bb9f2480215f7723e9f8267e"
2052,"565a6f458568a14ac5fb99a9484bf3d3b9083e6a","2018-03-31T11:07:28.000Z","2018-03-31T11:17:29.000Z","2018-03-31T11:07:28.000Z","2018-03-31T11:17:28.000Z",1.2919333,1.3,103.78307,103.77464,601,"bdc21b9e342201472b38cd41f11d6e9d607fa0b4"
2052,"b67ecf60f541f6869bfe289c45a6ae46a380456b","2018-03-31T11:07:33.000Z","2018-03-31T11:17:35.000Z","2018-03-31T11:07:32.000Z","2018-03-31T11:17:33.000Z",1.2918333,1.2996833,103.78329,103.77467,5,"37a25a2ba1fb5d0e02336207e96cbdea66f7997e"
2052,"19c91f8bacd5168e60a1a78d618dec6206498679","2018-03-31T11:07:33.000Z","2018-03-31T11:17:35.000Z","2018-03-31T11:07:32.000Z","2018-03-31T11:17:34.000Z",1.2918333,1.2996334,103.78329,103.77468,183,"2f9a0c33d38fa39cec134efcac40ca85a5286f8b"
2042,"df851f360de14345c284d39233684a1bb74cdc9e","2018-03-31T11:07:39.000Z","2018-03-31T11:21:02.000Z","2018-03-31T11:07:38.000Z","2018-03-31T11:21:01.000Z",1.2960833,1.2918833,103.7709,103.7805,458,"52b91983d6fc26186a7b2fe0417a70a93017b2ac"
2063,"cf0ce21a0f764421f2a53a04739ba05c872f19b1","2018-03-31T11:07:45.000Z","2018-03-31T11:18:00.000Z","2018-03-31T11:07:44.000Z","2018-03-31T11:17:59.000Z",1.2949001,1.2945501,103.78455,103.77493,220,"b0a650e578e8eea1b06620be154e79c643a517d8"
2063,"9ee904a9e6714aa9f50c40968eb421aa0918fe6f","2018-03-31T11:07:48.000Z","2018-03-31T11:17:52.000Z","2018-03-31T11:07:47.000Z","2018-03-31T11:17:51.000Z",1.2949001,1.2945501,103.78455,103.77493,211,"44427ffd5839f1c1cd08d44a860834185c3382eb"
2078,"b7afca2a686657d328e172a42f5c2c9be3f71be3","2018-03-31T11:07:49.000Z","2018-03-31T11:17:50.000Z","2018-03-31T11:07:48.000Z","2018-03-31T11:17:49.000Z",1.3013166,1.2962,103.77047,103.77428,12,"9c3ac8f7721b231d51810a1107e4228cc1cc95a9"
2063,"aa5ee7fbf52602b782fae4d26f183ed2278e1424","2018-03-31T11:07:51.000Z","2018-03-31T11:17:55.000Z","2018-03-31T11:07:50.000Z","2018-03-31T11:17:54.000Z",1.2949001,1.2945501,103.78455,103.77493,223,"c35baf09edcc8427efaa060d183984c0e82ead5d"
2063,"2769a236c1f84559e25f45f1a3868c3376732160","2018-03-31T11:07:54.000Z","2018-03-31T11:17:56.000Z","2018-03-31T11:07:53.000Z","2018-03-31T11:17:55.000Z",1.2949001,1.2945501,103.78455,103.77493,24,"d906b3bb84a406aab5e5e6624e550100329e07db"
2063,"183182518f9aeaff580aed0d53c67ed730a39b23","2018-03-31T11:08:05.000Z","2018-03-31T11:18:06.000Z","2018-03-31T11:08:04.000Z","2018-03-31T11:18:05.000Z",1.2949001,1.2945501,103.78455,103.77493,212,"206bcf72c37bb38f2ba3de318a297a0ba440c895"
2042,"132a0061ea42bbde9bb1293fedbaab3cdc588823","2018-03-31T11:08:12.000Z","2018-03-31T11:18:59.000Z","2018-03-31T11:08:11.000Z","2018-03-31T11:18:58.000Z",1.2972667,1.2918833,103.77277,103.7805,47,"9e023e2cdc91654222aa580de628c07fff07ae73"
2042,"358e34dc39ef1d40ab05dbb1333cfeb274f0f785","2018-03-31T11:08:16.000Z","2018-03-31T11:18:19.000Z","2018-03-31T11:08:15.000Z","2018-03-31T11:18:18.000Z",1.2972667,1.2918833,103.77277,103.7805,36,"ba20507d2857864ee9349572df21f2bb2d1038bd"
2033,"0b5610756bf2fce38922104311ae9d05bf37a55c","2018-03-31T11:08:16.000Z","2018-03-31T11:18:18.000Z","2018-03-31T11:08:18.000Z","2018-03-31T11:18:20.000Z",1.2970667,1.29445,103.78198,103.7752,13,"02da751b8e0bcd5bbd8090c2adcabdef88b4c6f7"
2063,"9dfe176a3d9b25cb8b563f6d63dfc900c0e2c250","2018-03-31T11:08:17.000Z","2018-03-31T11:18:19.000Z","2018-03-31T11:08:16.000Z","2018-03-31T11:18:18.000Z",1.2946333,1.2945501,103.7847,103.77493,2,"eb81318edd0b4d26bfe42053cbe1a5ffecbd6692"
2052,"5e2763685db8cfd8a04ec624444cb15d0c334b81","2018-03-31T11:08:32.000Z","2018-03-31T11:18:34.000Z","2018-03-31T11:08:32.000Z","2018-03-31T11:18:33.000Z",1.2948834,1.2981334,103.78439,103.77707,11,"19bf414cc9a53d098b6a241ed4d2da52d5e5fc6f"
2063,"e7c88ad7159a8e236a039b384fdd2770c5228943","2018-03-31T11:08:41.000Z","2018-03-31T11:18:42.000Z","2018-03-31T11:08:40.000Z","2018-03-31T11:18:40.000Z",1.29335,1.2945501,103.78506,103.77493,63,"c28e1c26ec223eafabc754957cdeae2958be6971"
2063,"9745740872e46d307221f7b1fc3791508ee9d6ea","2018-03-31T11:08:55.000Z","2018-03-31T11:18:56.000Z","2018-03-31T11:08:54.000Z","2018-03-31T11:18:55.000Z",1.29335,1.2945501,103.78508,103.77493,80,"1352cf94c0e4f8a9328a95c29ce15cb30a664655"
2042,"8c872a9ad75c15050fb05a7ac290054c9d0ae1a7","2018-03-31T11:08:56.000Z","2018-03-31T11:23:57.000Z","2018-03-31T11:08:55.000Z","2018-03-31T11:23:56.000Z",1.2981666,1.2918333,103.77347,103.78046,365,"ea945811dfc6f0f98396bac321635556e29e2988"
2042,"60e13434ea1f4b2abca1fe4df0e63a9f4e397138","2018-03-31T11:09:05.000Z","2018-03-31T11:24:07.000Z","2018-03-31T11:09:04.000Z","2018-03-31T11:24:06.000Z",1.29865,1.2918333,103.77403,103.78046,518,"ef46153be96ea5a87bed38a49541ae1f6c9dbd9e"
2033,"a7c0e2e42dddc5ccec9fe6ce75e20831f2113131","2018-03-31T11:09:14.000Z","2018-03-31T11:19:15.000Z","2018-03-31T11:09:16.000Z","2018-03-31T11:19:17.000Z",1.2971333,1.2944334,103.77888,103.7752,77,"8bb1a7da2ce915e421a47896cb35c09f4f7e9345"
2042,"c4e2b1cecdea3aba49a55f188b793958be6308e9","2018-03-31T11:09:19.000Z","2018-03-31T11:19:21.000Z","2018-03-31T11:09:18.000Z","2018-03-31T11:19:20.000Z",1.2990333,1.2918833,103.77422,103.7805,183,"4a0cbd4e7021129097e5ba87b47827fa653330be"
2078,"f82c9a6b67aed76646d3b54c17c87b2408490be8","2018-03-31T11:09:30.000Z","2018-03-31T11:19:28.000Z","2018-03-31T11:09:29.000Z","2018-03-31T11:19:27.000Z",1.29345,1.2962,103.77174,103.77428,-2,"55e8453a472b052b705f50407284ec5f05225a36"
2052,"f1644cf78d381a83eea06cbbd630596dcfad481d","2018-03-31T11:09:31.000Z","2018-03-31T11:19:32.000Z","2018-03-31T11:09:30.000Z","2018-03-31T11:19:31.000Z",1.2969834,1.2974167,103.78205,103.78062,274,"eb81318edd0b4d26bfe42053cbe1a5ffecbd6692"
2033,"3b780f7876f1e88e550608472f84ebd4cf3f22d4","2018-03-31T11:09:35.000Z","2018-03-31T11:19:37.000Z","2018-03-31T11:09:37.000Z","2018-03-31T11:19:39.000Z",1.2977999,1.2944167,103.77725,103.7752,7,"10e6b48088c2c442ecb31b554bf96999a11835ff"
2063,"26b3dc473e58876c3bd12274ea02366e0267d2f0","2018-03-31T11:09:53.000Z","2018-03-31T11:19:58.000Z","2018-03-31T11:09:52.000Z","2018-03-31T11:19:57.000Z",1.2923334,1.2945501,103.78443,103.77493,28,"2596673456b5333b5215d13a345f29b760639a6d"
2063,"b7af48180e4dd139edd40c109731c9d4d66c6807","2018-03-31T11:09:57.000Z","2018-03-31T11:19:58.000Z","2018-03-31T11:09:56.000Z","2018-03-31T11:19:57.000Z",1.2921667,1.2945501,103.7843,103.77493,103,"7b0bdaa8bf53429681f01c1e7b161b66b5975ebc"
2078,"ba50a8e2d66d9596b1aa75e044710ac67ef187dd","2018-03-31T11:10:05.000Z","2018-03-31T11:20:13.000Z","2018-03-31T11:10:04.000Z","2018-03-31T11:20:12.000Z",1.2923,1.2962167,103.77383,103.77428,12,"5e898149571fc01f57c3e467d35f00d2f8d69bd5"
2033,"e13aa4946c4e59473a1462165e5c3fbe55fe4c60","2018-03-31T11:10:06.000Z","2018-03-31T11:20:07.000Z","2018-03-31T11:10:08.000Z","2018-03-31T11:20:09.000Z",1.2988167,1.2944167,103.77576,103.7752,36,"dbaac881ab046c18f46593796e08fd312ca362ca"
2078,"5855030dfeffd88110558fdd10ce2161a8e6675b","2018-03-31T11:10:09.000Z","2018-03-31T11:20:12.000Z","2018-03-31T11:10:08.000Z","2018-03-31T11:20:11.000Z",1.2922167,1.2962167,103.77406,103.77428,3,"8a3d1c66e118fb1cd8d0b057da4444d5056da6a9"
2078,"f9877bb0986ff2d5e3c5dd0f6979eb4deb50f9ac","2018-03-31T11:10:12.000Z","2018-03-31T11:20:15.000Z","2018-03-31T11:10:11.000Z","2018-03-31T11:20:14.000Z",1.2921833,1.2962167,103.77423,103.77428,3,"bda5149e08b59a497aa99c773f6bcdace4a34890"
2033,"f3df535dd33d59ab5684e1aa3ba50cda9f22352e","2018-03-31T11:10:15.000Z","2018-03-31T11:20:16.000Z","2018-03-31T11:10:17.000Z","2018-03-31T11:20:18.000Z",1.2988167,1.2944167,103.77576,103.7752,31,"7d0eecbcf8b746b5f255944bc8d8bb60ba8dd1c4"
2042,"aa3d2050a713f7cd1aa65fefac810660520070b5","2018-03-31T11:10:17.000Z","2018-03-31T11:20:19.000Z","2018-03-31T11:10:16.000Z","2018-03-31T11:20:18.000Z",1.3011334,1.2918833,103.77343,103.7805,47,"e3eab35f9219426c8cdde5a6b1d8f394de180827"
2038,"6aa9d1946e53e42c860b053e30a62a53f65f2b75","2018-03-31T11:10:19.000Z","2018-03-31T11:23:08.000Z","2018-03-31T11:10:18.000Z","2018-03-31T11:23:07.000Z",1.2935001,1.2944334,103.77525,103.77343,302,"b0c840f9772ab82bd720832de6acd724618deb7e"
2038,"94ebdd19cd40bd7277eb102815f04f483e1f9dd8","2018-03-31T11:10:24.000Z","2018-03-31T11:20:25.000Z","2018-03-31T11:10:23.000Z","2018-03-31T11:20:23.000Z",1.2937334,1.2962167,103.77541,103.77157,145,"7d05c1c1bd3d713ac8ec787368609dcb1eff20c5"
2033,"6f1f57d4f8a4692b9a1ee60f9595a328d997c213","2018-03-31T11:10:25.000Z","2018-03-31T11:20:26.000Z","2018-03-31T11:10:27.000Z","2018-03-31T11:20:28.000Z",1.2988334,1.2944167,103.77573,103.7752,20,"f65792d076150cd7cb8f526e2366884d1b465754"
2063,"e7f7edcf282542f9fe67896e81284ed040710cca","2018-03-31T11:10:27.000Z","2018-03-31T11:20:29.000Z","2018-03-31T11:10:25.000Z","2018-03-31T11:20:28.000Z",1.2917167,1.2945501,103.78332,103.77493,2,"0c9d57dad13911350ec1a97413ce9d1a4de13a25"
2078,"2a640e24ce9e48dcddcb6c1cd59bdb1aafd00e20","2018-03-31T11:10:29.000Z","2018-03-31T11:20:30.000Z","2018-03-31T11:10:28.000Z","2018-03-31T11:20:29.000Z",1.2929167,1.2962167,103.77503,103.77428,20,"0458d841d6acda5b843fad5f0e16fcade0f167b6"
2042,"0c69fc72c6f6708e3ff75d3ac19d059ec2cc9f9a","2018-03-31T11:10:29.000Z","2018-03-31T11:20:30.000Z","2018-03-31T11:10:28.000Z","2018-03-31T11:20:29.000Z",1.3010499,1.2918833,103.77372,103.7805,69,"757f6fce6f4e7a2b9f3f35f96b4254d49f4cbdd5"
2052,"7809be794faf6a09fbeb647a679c5be3859d0c41","2018-03-31T11:10:30.000Z","2018-03-31T11:20:31.000Z","2018-03-31T11:10:28.000Z","2018-03-31T11:20:30.000Z",1.2970667,1.29685,103.77869,103.78313,217,"af6153af2b0cbf83f7096ce0893c52acccc4b6b6"
2033,"5da01aadca879a3788b97c47960eac5fd0671da5","2018-03-31T11:10:32.000Z","2018-03-31T11:20:34.000Z","2018-03-31T11:10:34.000Z","2018-03-31T11:20:36.000Z",1.2988666,1.2944167,103.7754,103.7752,78,"96fc5d32476eb62aa4e4305c331d7f40dfca0e53"
2038,"0f62eebe1c7343635efd5074692a75a641c6cfd1","2018-03-31T11:10:34.000Z","2018-03-31T11:20:35.000Z","2018-03-31T11:10:33.000Z","2018-03-31T11:20:34.000Z",1.2937334,1.2962167,103.77612,103.77094,287,"b41ce24eef2528562eda98548a8b8cdf8755ed9e"
2042,"51a240b11d4ef1f980a12d050c64348e4e598f43","2018-03-31T11:10:36.000Z","2018-03-31T11:20:37.000Z","2018-03-31T11:10:36.000Z","2018-03-31T11:20:36.000Z",1.3010499,1.2918833,103.77372,103.7805,270,"e070e0ad94f1817f50ae74acff7b05e9b7350841"
2042,"0a9e9e380bb8053b5fb4027c3c9fba85945a777b","2018-03-31T11:10:39.000Z","2018-03-31T11:22:15.000Z","2018-03-31T11:10:39.000Z","2018-03-31T11:22:14.000Z",1.3010499,1.2918833,103.77375,103.78049,273,"239fe0673d0148fb0948e602ddfa080d011eb813"
2042,"4af1cc762d4bd294ab5b4613107889d733ff4900","2018-03-31T11:10:43.000Z","2018-03-31T11:20:44.000Z","2018-03-31T11:10:42.000Z","2018-03-31T11:20:43.000Z",1.301,1.2918833,103.7738,103.7805,61,"e6ab213320ab6b529bb977d7521ae78dd0ff8c69"
2033,"8ebf67cf20cae9dbd2783e5c3c9ca2242669364b","2018-03-31T11:10:43.000Z","2018-03-31T11:20:44.000Z","2018-03-31T11:10:45.000Z","2018-03-31T11:20:46.000Z",1.2991167,1.2944167,103.77483,103.7752,15,"7d304b0568d3df8a5e8e62f1669015cf3ac70912"
2038,"38217e789570d370af9d1f147a71f83977150156","2018-03-31T11:10:45.000Z","2018-03-31T11:21:00.000Z","2018-03-31T11:10:44.000Z","2018-03-31T11:20:58.000Z",1.2936667,1.29465,103.77702,103.77065,225,"57ebc54e9950ade7db80d4758d7e57916c334f86"
2042,"febb7983d0180177cd5d3b77aea1f24b1c8d9a91","2018-03-31T11:10:47.000Z","2018-03-31T11:25:48.000Z","2018-03-31T11:10:46.000Z","2018-03-31T11:25:47.000Z",1.3009,1.2918167,103.77399,103.78045,407,"75ac9878689ee9822dc5d91d5993ae0b20d6f066"
2042,"7aee925cdc87c30a4131f99e9a313de915817436","2018-03-31T11:10:47.000Z","2018-03-31T11:20:48.000Z","2018-03-31T11:10:46.000Z","2018-03-31T11:20:47.000Z",1.3009,1.2918833,103.77399,103.7805,53,"8afb05601ee9b0953740230ebe1e37810c3fad5d"
2038,"0fe198a8b5b3a025db428d6963956803f4ffc180","2018-03-31T11:10:51.000Z","2018-03-31T11:22:29.000Z","2018-03-31T11:10:50.000Z","2018-03-31T11:22:28.000Z",1.2936333,1.2949833,103.77707,103.77341,272,"66cdc95e8730eca099b0a77588db148f387a6f99"
2052,"506b453c918cb72708596efb5b5ac49835e405dc","2018-03-31T11:10:51.000Z","2018-03-31T11:20:52.000Z","2018-03-31T11:10:50.000Z","2018-03-31T11:20:51.000Z",1.2975667,1.29545,103.7775,103.7842,78,"625dd3332ae68507752099e5a3a746b857bf4802"
2033,"cb5368f4a6e59b063775d872437692169ad26d09","2018-03-31T11:10:57.000Z","2018-03-31T11:21:07.000Z","2018-03-31T11:10:59.000Z","2018-03-31T11:21:09.000Z",1.2997667,1.2944167,103.77454,103.7752,10,"c156b4006585eb289a9c479dadaee0e5de8b7c79"
2052,"70aa7876fd54b3e57d1b8ced278e704161e0640f","2018-03-31T11:10:59.000Z","2018-03-31T11:21:00.000Z","2018-03-31T11:10:58.000Z","2018-03-31T11:20:59.000Z",1.2981833,1.2949833,103.77679,103.78453,11,"10e6b48088c2c442ecb31b554bf96999a11835ff"
2052,"6ad01545e866ba3fff677837ecb2400fc1f1732a","2018-03-31T11:11:07.000Z","2018-03-31T11:21:09.000Z","2018-03-31T11:11:06.000Z","2018-03-31T11:21:08.000Z",1.2987167,1.2949333,103.77637,103.7846,184,"d906b3bb84a406aab5e5e6624e550100329e07db"
2033,"03cbffd270be05465dee07ca84ac75d88ba528a7","2018-03-31T11:11:21.000Z","2018-03-31T11:21:22.000Z","2018-03-31T11:11:23.000Z","2018-03-31T11:21:24.000Z",1.301,1.2944167,103.77328,103.7752,56,"2fd4c1a81746e35092353da3b0df25c8f95c2ef7"
2052,"8ae81d99d860781d9f082b9b0deac71e9e6eeb9f","2018-03-31T11:11:30.000Z","2018-03-31T11:21:43.000Z","2018-03-31T11:11:30.000Z","2018-03-31T11:21:42.000Z",1.29875,1.2944666,103.77562,103.7849,289,"dbaac881ab046c18f46593796e08fd312ca362ca"
2052,"2de52ac19f98e420b94682adf5a8e35338e73db5","2018-03-31T11:11:30.000Z","2018-03-31T11:21:31.000Z","2018-03-31T11:11:29.000Z","2018-03-31T11:21:30.000Z",1.29875,1.2949333,103.77562,103.7846,257,"7d0eecbcf8b746b5f255944bc8d8bb60ba8dd1c4"
2033,"cc370d982fc2f870ce97a820b46cbf38c9112805","2018-03-31T11:11:33.000Z","2018-03-31T11:21:34.000Z","2018-03-31T11:11:35.000Z","2018-03-31T11:21:35.000Z",1.3010167,1.2944,103.77267,103.77518,32,"9c3ac8f7721b231d51810a1107e4228cc1cc95a9"
2052,"f0a144aadebd111c7d665a90e7f36877bdb92fa0","2018-03-31T11:11:41.000Z","2018-03-31T11:21:43.000Z","2018-03-31T11:11:40.000Z","2018-03-31T11:21:42.000Z",1.2987667,1.2944666,103.77547,103.7849,232,"85ec33a0cf56cf4966ce9cd59c3624d67ace127e"
2052,"67613ee894ab7e940c273149daf91595c108c2ab","2018-03-31T11:11:45.000Z","2018-03-31T11:21:46.000Z","2018-03-31T11:11:45.000Z","2018-03-31T11:21:45.000Z",1.2988167,1.2943,103.77527,103.78498,33,"7d304b0568d3df8a5e8e62f1669015cf3ac70912"
2052,"f9a8b90101bcd519933be625ced4dfd057bf568f","2018-03-31T11:11:52.000Z","2018-03-31T11:21:53.000Z","2018-03-31T11:11:51.000Z","2018-03-31T11:21:52.000Z",1.2988666,1.2937666,103.77512,103.78505,601,"5a7b8a22c1ba0c31830b543bfd84dfd31fcf2023"
2042,"cb9170be696e5b1b8e12711c511e17b6f711a152","2018-03-31T11:11:54.000Z","2018-03-31T11:21:55.000Z","2018-03-31T11:11:54.000Z","2018-03-31T11:21:54.000Z",1.2988833,1.2918833,103.77625,103.78049,204,"76edcf356d2b2ac8323d7979b504b0d6697aba80"
2052,"3eb72fa09ec4c247e13245a37c95ec61a82a2709","2018-03-31T11:12:04.000Z","2018-03-31T11:22:06.000Z","2018-03-31T11:12:03.000Z","2018-03-31T11:22:05.000Z",1.2990333,1.2934,103.77489,103.78516,13,"b993d6fd7a2ded776d16f57cec157211ec34c588"
2042,"5d737a9449cd15654089c80c0badbe164e526f47","2018-03-31T11:12:09.000Z","2018-03-31T11:22:10.000Z","2018-03-31T11:12:08.000Z","2018-03-31T11:22:09.000Z",1.2981,1.2918833,103.77705,103.78049,149,"4321ff52ff10264d3c9e5b6776cec95262a3c264"
2033,"935d7fe30bbf3e3955d2a2cb58de9b35a38402ac","2018-03-31T11:12:16.000Z","2018-03-31T11:22:17.000Z","2018-03-31T11:12:18.000Z","2018-03-31T11:22:19.000Z",1.3013834,1.2944,103.77061,103.77518,74,"70d2483cf03bb16786507450829e522122c90977"
2074,"9ccfef5ea2dbd257de82c3c76fb9bb28b5e9d8f7","2018-03-31T11:12:16.000Z","2018-03-31T11:22:23.000Z","2018-03-31T11:12:16.000Z","2018-03-31T11:22:22.000Z",1.2917833,1.2961667,103.78036,103.77094,18,"439992084479f506a5950513f88ab614285b0128"
2052,"16c596cff7f48819f5923a217556119c137d9f99","2018-03-31T11:12:21.000Z","2018-03-31T11:22:22.000Z","2018-03-31T11:12:20.000Z","2018-03-31T11:22:21.000Z",1.2998834,1.2934,103.7745,103.78516,82,"1cf03ce442bd06e26f653c7068b068c1a8ab3bd7"
2038,"231ebe6f692e3ae2b37e557a6119b1fd36aab458","2018-03-31T11:12:23.000Z","2018-03-31T11:23:36.000Z","2018-03-31T11:12:23.000Z","2018-03-31T11:23:35.000Z",1.2917,1.2941,103.78027,103.77261,73,"439992084479f506a5950513f88ab614285b0128"
2052,"f67aa49f105e01a42bcb172060af79c6a5309801","2018-03-31T11:12:29.000Z","2018-03-31T11:23:29.000Z","2018-03-31T11:12:28.000Z","2018-03-31T11:23:28.000Z",1.3004,1.2916,103.7743,103.78368,300,"8afb05601ee9b0953740230ebe1e37810c3fad5d"
2038,"9ac52d63e798189556a3502757f1777b461d2410","2018-03-31T11:12:37.000Z","2018-03-31T11:22:38.000Z","2018-03-31T11:12:36.000Z","2018-03-31T11:22:37.000Z",1.2917,1.2946167,103.78025,103.77368,173,"593576b7a1014722cb4a3f0645661cc4af31d94a"
2052,"6a5dbef7df09dfd9895594017bd2b37833982207","2018-03-31T11:12:38.000Z","2018-03-31T11:22:40.000Z","2018-03-31T11:12:37.000Z","2018-03-31T11:22:39.000Z",1.3007667,1.29295,103.77377,103.7851,99,"f94980b1db68feb485043241a332e47b576d680a"
2038,"0be38d1eee5a27e8aa72e506e4eee9e87e1d24d2","2018-03-31T11:12:48.000Z","2018-03-31T11:22:50.000Z","2018-03-31T11:12:47.000Z","2018-03-31T11:22:48.000Z",1.2917,1.29425,103.78025,103.77375,9,"1b3e6a3f85e593c77d6b49fee7a395196895ff9b"
2052,"1cd80e21d8c0987f79bc90c574f8968670ec358e","2018-03-31T11:12:54.000Z","2018-03-31T11:22:55.000Z","2018-03-31T11:12:53.000Z","2018-03-31T11:22:54.000Z",1.3008833,1.2922167,103.77351,103.78432,1,"1b63a66ab0ecf68b52ab0086432bd4160f0ea6ec"
2038,"4f90b5aea7a3c39da21ecf355f2acfb288b9e52f","2018-03-31T11:12:58.000Z","2018-03-31T11:22:59.000Z","2018-03-31T11:12:57.000Z","2018-03-31T11:22:58.000Z",1.2916833,1.2942667,103.78024,103.77375,139,"21a336d667dc603ef7bfe22d39cc41986bbe8346"
2038,"7bdb4b316473aca0f59e4579e4c79e9967684818","2018-03-31T11:13:07.000Z","2018-03-31T11:23:08.000Z","2018-03-31T11:13:06.000Z","2018-03-31T11:23:07.000Z",1.2913333,1.2944334,103.78049,103.77343,231,"7b96e8f00945f72a817f2a5c5cc65fd32d901106"
2074,"dc01f18682f09111dbcb399b51901b28db5d7a8f","2018-03-31T11:13:16.000Z","2018-03-31T11:23:18.000Z","2018-03-31T11:13:15.000Z","2018-03-31T11:23:17.000Z",1.2917833,1.2974167,103.78033,103.7729,37,"8e3c26313e8cbca92d57128b32082be81670c3dd"
2052,"3aaa08b8af23e8439e4c7b2c82edad5bf0a24f2f","2018-03-31T11:13:18.000Z","2018-03-31T11:23:20.000Z","2018-03-31T11:13:17.000Z","2018-03-31T11:23:19.000Z",1.3011667,1.2916,103.77325,103.78368,7,"04e5e6f5fd43b78593a5cb2d18b259ec6f5e87b0"
2038,"64712ed3b9e5d3ad9e23b60410d50be03e8d74f2","2018-03-31T11:13:20.000Z","2018-03-31T11:23:24.000Z","2018-03-31T11:13:19.000Z","2018-03-31T11:23:23.000Z",1.2913001,1.2944833,103.7818,103.7728,221,"a202eeb627a54e8ca68f4c38ea5b3ad5e8e3ee9b"
2038,"cebc793c7e482d26141cf289783af35863380150","2018-03-31T11:13:23.000Z","2018-03-31T11:29:51.000Z","2018-03-31T11:13:22.000Z","2018-03-31T11:29:50.000Z",1.2914333,1.2949001,103.7821,103.78439,462,"37298fd330a833e672b5e850dca0f395bc7d5a29"
2042,"ef460c2dc370475b0722ae3e679d042b8f958ad2","2018-03-31T11:13:29.000Z","2018-03-31T11:23:30.000Z","2018-03-31T11:13:28.000Z","2018-03-31T11:23:29.000Z",1.2974666,1.29185,103.78091,103.78046,253,"daf3f21f3db4593e7e98cec898daff65e2b8b156"
2038,"fa82e0ebae9b23e55182916c86ad1605cda27cdc","2018-03-31T11:13:37.000Z","2018-03-31T11:28:38.000Z","2018-03-31T11:13:36.000Z","2018-03-31T11:28:37.000Z",1.2919333,1.2914833,103.7831,103.78223,340,"f226da8e274c076521bcfba3229c14043befdab0"
2052,"4c102353a1fa410dd8863b624d109f14177c641e","2018-03-31T11:13:43.000Z","2018-03-31T11:23:47.000Z","2018-03-31T11:13:42.000Z","2018-03-31T11:23:46.000Z",1.3011167,1.29155,103.77364,103.78363,112,"6f065ff2e13ffb6fa45a6dbb2263bde6b82613cf"
2052,"96a7a41e69c7619a0784a478410fa1a06bc20bda","2018-03-31T11:13:46.000Z","2018-03-31T11:23:48.000Z","2018-03-31T11:13:45.000Z","2018-03-31T11:23:47.000Z",1.3011167,1.29155,103.77364,103.78363,21,"326f82a5c8878247326b6bcf89a809e2eee3154f"
2063,"df06a352ec55506f756a22f1c6fe106a335765bb","2018-03-31T11:13:57.000Z","2018-03-31T11:24:03.000Z","2018-03-31T11:13:55.000Z","2018-03-31T11:24:02.000Z",1.2937,1.2916833,103.77554,103.78347,6,"8537982c83e018dcec3521d0578eeaa0c301f44b"
2052,"65fbe96a0f97e17e2194066d5806798608b75e84","2018-03-31T11:14:03.000Z","2018-03-31T11:26:33.000Z","2018-03-31T11:14:02.000Z","2018-03-31T11:26:32.000Z",1.3009499,1.2937833,103.77388,103.7753,150,"7aef2b8f9e1f3c16f675a5b5cb88d20995b95e9c"
2052,"f7e8f32e648da5a4ff60a54d9cc38acf78fe4e99","2018-03-31T11:14:11.000Z","2018-03-31T11:24:12.000Z","2018-03-31T11:14:10.000Z","2018-03-31T11:24:11.000Z",1.30085,1.2916334,103.77428,103.78265,143,"1cdeeab166288adf3781b6efb22fe47958e72907"
2052,"eb72a02264b9031bd897530597b01307618936e4","2018-03-31T11:14:14.000Z","2018-03-31T11:24:14.000Z","2018-03-31T11:14:13.000Z","2018-03-31T11:24:13.000Z",1.3008667,1.2916,103.77433,103.78255,null,"9afe860e74516343b4456f78d5b730aeedff611d"
2052,"2746763a986dac99037b627ade597638dd698ec4","2018-03-31T11:14:20.000Z","2018-03-31T11:24:24.000Z","2018-03-31T11:14:19.000Z","2018-03-31T11:24:23.000Z",1.3009334,1.2912333,103.77441,103.78177,91,"f4bbef23767868049953376cef504e00b395c86e"
2052,"bdce51c846a66ecc9748fd96cba2a77e901fa575","2018-03-31T11:14:24.000Z","2018-03-31T11:24:29.000Z","2018-03-31T11:14:23.000Z","2018-03-31T11:24:28.000Z",1.30115,1.2910666,103.77448,103.78143,65,"e1c3cfe8f9b3ab4bd48c70d6ab5c93645bd9b8a1"
